Fecha,Area_Sanitaria,Pacientes_Sin_Alta,Pacientes_Con_Alta,Exitus
2021-05-21,A.S. FERROL,91,8225,217
2021-05-21,"A.S. LUGO, A MARIÑA E MONFORTE",214,12292,215
2021-05-21,"A.S. OURENSE, VERÍN E O BARCO",206,14995,418
2021-05-21,A.S. PONTEVEDRA E O SALNÉS,372,13604,177
2021-05-21,A.S. SANTIAGO E BARBANZA,446,18976,362
2021-05-21,A.S. VIGO,852,23466,432
2021-05-21,GALICIA,2747,120656,2412
2021-05-22,A.S. A CORUÑA E CEE,547,29148,591
2021-05-22,A.S. FERROL,91,8233,217
2021-05-22,"A.S. LUGO, A MARIÑA E MONFORTE",225,12303,215
2021-05-22,"A.S. OURENSE, VERÍN E O BARCO",201,15007,418
2021-05-22,A.S. PONTEVEDRA E O SALNÉS,355,13643,177
2021-05-22,A.S. SANTIAGO E BARBANZA,468,18992,362
2021-05-22,A.S. VIGO,839,23527,433
2021-05-22,GALICIA,2726,120853,2413
2021-05-23,A.S. A CORUÑA E CEE,525,29180,591
2021-05-23,A.S. FERROL,83,8242,217
2021-05-23,"A.S. LUGO, A MARIÑA E MONFORTE",236,12314,215
2021-05-23,"A.S. OURENSE, VERÍN E O BARCO",202,15016,418
2021-05-23,A.S. PONTEVEDRA E O SALNÉS,336,13670,177
2021-05-23,A.S. SANTIAGO E BARBANZA,464,19017,362
2021-05-23,A.S. VIGO,811,23569,433
2021-05-23,GALICIA,2657,121008,2413
2021-05-24,A.S. A CORUÑA E CEE,499,29219,591
2021-05-24,A.S. FERROL,83,8246,217
2021-05-24,"A.S. LUGO, A MARIÑA E MONFORTE",233,12326,215
2021-05-24,"A.S. OURENSE, VERÍN E O BARCO",199,15027,418
2021-05-24,A.S. PONTEVEDRA E O SALNÉS,326,13691,178
2021-05-24,A.S. SANTIAGO E BARBANZA,468,19042,362
2021-05-24,A.S. VIGO,795,23612,433
2021-05-24,GALICIA,2603,121163,2414
2021-05-25,A.S. A CORUÑA E CEE,484,29250,591
2021-05-25,A.S. FERROL,85,8253,217
2021-05-25,"A.S. LUGO, A MARIÑA E MONFORTE",222,12348,215
2021-05-25,"A.S. OURENSE, VERÍN E O BARCO",199,15036,418
2021-05-25,A.S. PONTEVEDRA E O SALNÉS,326,13717,178
2021-05-25,A.S. SANTIAGO E BARBANZA,456,19088,362
2021-05-25,A.S. VIGO,762,23680,434
2021-05-25,GALICIA,2534,121372,2415
2021-05-26,A.S. A CORUÑA E CEE,462,29280,591
2021-05-26,A.S. FERROL,82,8265,217
2021-05-26,"A.S. LUGO, A MARIÑA E MONFORTE",228,12356,215
2021-05-26,"A.S. OURENSE, VERÍN E O BARCO",192,15053,418
2021-05-26,A.S. PONTEVEDRA E O SALNÉS,318,13746,178
2021-05-26,A.S. SANTIAGO E BARBANZA,448,19118,362
2021-05-26,A.S. VIGO,735,23748,434
2021-05-26,GALICIA,2465,121566,2415
2021-05-27,A.S. A CORUÑA E CEE,444,29307,591
2021-05-27,A.S. FERROL,85,8269,217
2021-05-27,"A.S. LUGO, A MARIÑA E MONFORTE",237,12366,216
2021-05-27,"A.S. OURENSE, VERÍN E O BARCO",196,15065,418
2021-05-27,A.S. PONTEVEDRA E O SALNÉS,298,13776,179
2021-05-27,A.S. SANTIAGO E BARBANZA,448,19142,362
2021-05-27,A.S. VIGO,728,23797,434
2021-05-27,GALICIA,2436,121722,2417
2021-05-28,A.S. A CORUÑA E CEE,431,29333,591
2021-05-28,A.S. FERROL,90,8274,217
2021-05-28,"A.S. LUGO, A MARIÑA E MONFORTE",233,12380,216
2021-05-28,"A.S. OURENSE, VERÍN E O BARCO",192,15080,418
2021-05-28,A.S. PONTEVEDRA E O SALNÉS,298,13798,179
2021-05-28,A.S. SANTIAGO E BARBANZA,434,19175,362
2021-05-28,A.S. VIGO,723,23841,434
2021-05-28,GALICIA,2401,121881,2417
2021-05-29,A.S. A CORUÑA E CEE,420,29368,591
2021-05-29,A.S. FERROL,95,8276,217
2021-05-29,"A.S. LUGO, A MARIÑA E MONFORTE",248,12386,216
2021-05-29,"A.S. OURENSE, VERÍN E O BARCO",178,15098,418
2021-05-29,A.S. PONTEVEDRA E O SALNÉS,281,13821,179
2021-05-29,A.S. SANTIAGO E BARBANZA,417,19207,362
2021-05-29,A.S. VIGO,692,23898,434
2021-05-29,GALICIA,2331,122054,2417
2021-05-30,A.S. A CORUÑA E CEE,397,29400,592
2021-05-30,A.S. FERROL,94,8280,217
2021-05-30,"A.S. LUGO, A MARIÑA E MONFORTE",258,12393,216
2021-05-30,"A.S. OURENSE, VERÍN E O BARCO",176,15111,418
2021-05-30,A.S. PONTEVEDRA E O SALNÉS,273,13837,179
2021-05-30,A.S. SANTIAGO E BARBANZA,415,19221,362
2021-05-30,A.S. VIGO,677,23931,434
2021-05-30,GALICIA,2290,122173,2418
2021-05-31,A.S. A CORUÑA E CEE,368,29439,592
2021-05-31,A.S. FERROL,99,8280,217
2021-05-31,"A.S. LUGO, A MARIÑA E MONFORTE",264,12401,216
2021-05-31,"A.S. OURENSE, VERÍN E O BARCO",164,15131,418
2021-05-31,A.S. PONTEVEDRA E O SALNÉS,263,13851,180
2021-05-31,A.S. SANTIAGO E BARBANZA,401,19249,362
2021-05-31,A.S. VIGO,665,23961,435
2021-05-31,GALICIA,2224,122312,2420
2021-06-01,A.S. A CORUÑA E CEE,369,29462,592
2021-06-01,A.S. FERROL,116,8282,217
2021-06-01,"A.S. LUGO, A MARIÑA E MONFORTE",271,12410,216
2021-06-01,"A.S. OURENSE, VERÍN E O BARCO",170,15138,418
2021-06-01,A.S. PONTEVEDRA E O SALNÉS,250,13869,181
2021-06-01,A.S. SANTIAGO E BARBANZA,406,19260,362
2021-06-01,A.S. VIGO,663,23976,436
2021-06-01,GALICIA,2245,122397,2422
2021-06-02,A.S. A CORUÑA E CEE,358,29484,592
2021-06-02,A.S. FERROL,115,8289,217
2021-06-02,"A.S. LUGO, A MARIÑA E MONFORTE",273,12421,216
2021-06-02,"A.S. OURENSE, VERÍN E O BARCO",167,15150,418
2021-06-02,A.S. PONTEVEDRA E O SALNÉS,247,13887,181
2021-06-02,A.S. SANTIAGO E BARBANZA,371,19303,363
2021-06-02,A.S. VIGO,636,24019,437
2021-06-02,GALICIA,2167,122553,2424
2021-06-03,A.S. A CORUÑA E CEE,366,29507,592
2021-06-03,A.S. FERROL,115,8292,217
2021-06-03,"A.S. LUGO, A MARIÑA E MONFORTE",259,12447,216
2021-06-03,"A.S. OURENSE, VERÍN E O BARCO",167,15165,418
2021-06-03,A.S. PONTEVEDRA E O SALNÉS,232,13912,181
2021-06-03,A.S. SANTIAGO E BARBANZA,362,19329,364
2021-06-03,A.S. VIGO,588,24094,437
2021-06-03,GALICIA,2089,122746,2425
2021-06-04,A.S. A CORUÑA E CEE,348,29544,593
2021-06-04,A.S. FERROL,109,8298,217
2021-06-04,"A.S. LUGO, A MARIÑA E MONFORTE",249,12471,216
2021-06-04,"A.S. OURENSE, VERÍN E O BARCO",159,15182,418
2021-06-04,A.S. PONTEVEDRA E O SALNÉS,225,13932,181
2021-06-04,A.S. SANTIAGO E BARBANZA,338,19360,365
2021-06-04,A.S. VIGO,535,24168,437
2021-06-04,GALICIA,1963,122955,2427
2021-06-05,A.S. A CORUÑA E CEE,338,29571,593
2021-06-05,A.S. FERROL,96,8314,217
2021-06-05,"A.S. LUGO, A MARIÑA E MONFORTE",242,12490,216
2021-06-05,"A.S. OURENSE, VERÍN E O BARCO",161,15193,418
2021-06-05,A.S. PONTEVEDRA E O SALNÉS,211,13949,181
2021-06-05,A.S. SANTIAGO E BARBANZA,331,19381,365
2021-06-05,A.S. VIGO,490,24221,437
2021-06-05,GALICIA,1869,123119,2427
2021-06-06,A.S. A CORUÑA E CEE,326,29600,593
2021-06-06,A.S. FERROL,95,8321,217
2021-06-06,"A.S. LUGO, A MARIÑA E MONFORTE",226,12513,216
2021-06-06,"A.S. OURENSE, VERÍN E O BARCO",163,15200,418
2021-06-06,A.S. PONTEVEDRA E O SALNÉS,196,13970,181
2021-06-06,A.S. SANTIAGO E BARBANZA,298,19418,365
2021-06-06,A.S. VIGO,462,24266,437
2021-06-06,GALICIA,1766,123288,2427
2021-06-07,A.S. A CORUÑA E CEE,340,29612,593
2021-06-07,A.S. FERROL,97,8324,217
2021-06-07,"A.S. LUGO, A MARIÑA E MONFORTE",211,12535,216
2021-06-07,"A.S. OURENSE, VERÍN E O BARCO",164,15208,418
2021-06-07,A.S. PONTEVEDRA E O SALNÉS,194,13977,181
2021-06-07,A.S. SANTIAGO E BARBANZA,287,19436,365
2021-06-07,A.S. VIGO,455,24285,437
2021-06-07,GALICIA,1748,123377,2427
2021-06-08,A.S. A CORUÑA E CEE,339,29635,593
2021-06-08,A.S. FERROL,103,8326,217
2021-06-08,"A.S. LUGO, A MARIÑA E MONFORTE",209,12543,216
2021-06-08,"A.S. OURENSE, VERÍN E O BARCO",169,15215,418
2021-06-08,A.S. PONTEVEDRA E O SALNÉS,187,13992,181
2021-06-08,A.S. SANTIAGO E BARBANZA,260,19470,365
2021-06-08,A.S. VIGO,444,24317,438
2021-06-08,GALICIA,1711,123498,2428
2021-06-09,A.S. A CORUÑA E CEE,340,29661,593
2021-06-09,A.S. FERROL,112,8329,217
2021-06-09,"A.S. LUGO, A MARIÑA E MONFORTE",212,12553,216
2021-06-09,"A.S. OURENSE, VERÍN E O BARCO",164,15226,418
2021-06-09,A.S. PONTEVEDRA E O SALNÉS,178,14014,181
2021-06-09,A.S. SANTIAGO E BARBANZA,222,19511,365
2021-06-09,A.S. VIGO,417,24353,438
2021-06-09,GALICIA,1645,123647,2428
2021-06-10,A.S. A CORUÑA E CEE,368,29675,594
2021-06-10,A.S. FERROL,110,8338,217
2021-06-10,"A.S. LUGO, A MARIÑA E MONFORTE",216,12565,216
2021-06-10,"A.S. OURENSE, VERÍN E O BARCO",157,15236,418
2021-06-10,A.S. PONTEVEDRA E O SALNÉS,158,14035,181
2021-06-10,A.S. SANTIAGO E BARBANZA,207,19535,365
2021-06-10,A.S. VIGO,393,24396,439
2021-06-10,GALICIA,1609,123780,2430
2021-06-11,A.S. A CORUÑA E CEE,379,29690,594
2021-06-11,A.S. FERROL,111,8344,217
2021-06-11,"A.S. LUGO, A MARIÑA E MONFORTE",211,12586,216
2021-06-11,"A.S. OURENSE, VERÍN E O BARCO",153,15255,418
2021-06-11,A.S. PONTEVEDRA E O SALNÉS,149,14048,181
2021-06-11,A.S. SANTIAGO E BARBANZA,184,19561,365
2021-06-11,A.S. VIGO,363,24442,439
2021-06-11,GALICIA,1550,123926,2430
2021-06-12,A.S. A CORUÑA E CEE,389,29708,594
2021-06-12,A.S. FERROL,98,8358,217
2021-06-12,"A.S. LUGO, A MARIÑA E MONFORTE",216,12593,216
2021-06-12,"A.S. OURENSE, VERÍN E O BARCO",146,15270,418
2021-06-12,A.S. PONTEVEDRA E O SALNÉS,132,14069,181
2021-06-12,A.S. SANTIAGO E BARBANZA,172,19581,365
2021-06-12,A.S. VIGO,332,24480,439
2021-06-12,GALICIA,1485,124059,2430
2021-06-13,A.S. A CORUÑA E CEE,387,29733,594
2021-06-13,A.S. FERROL,94,8366,217
2021-06-13,"A.S. LUGO, A MARIÑA E MONFORTE",198,12616,216
2021-06-13,"A.S. OURENSE, VERÍN E O BARCO",147,15276,418
2021-06-13,A.S. PONTEVEDRA E O SALNÉS,131,14075,181
2021-06-13,A.S. SANTIAGO E BARBANZA,159,19597,365
2021-06-13,A.S. VIGO,307,24513,439
2021-06-13,GALICIA,1423,124176,2430
2021-06-14,A.S. A CORUÑA E CEE,396,29750,594
2021-06-14,A.S. FERROL,95,8368,217
2021-06-14,"A.S. LUGO, A MARIÑA E MONFORTE",187,12632,216
2021-06-14,"A.S. OURENSE, VERÍN E O BARCO",152,15284,418
2021-06-14,A.S. PONTEVEDRA E O SALNÉS,130,14083,181
2021-06-14,A.S. SANTIAGO E BARBANZA,148,19611,365
2021-06-14,A.S. VIGO,286,24538,439
2021-06-14,GALICIA,1394,124266,2430
2021-06-15,A.S. A CORUÑA E CEE,417,29761,594
2021-06-15,A.S. FERROL,99,8373,217
2021-06-15,"A.S. LUGO, A MARIÑA E MONFORTE",175,12652,216
2021-06-15,"A.S. OURENSE, VERÍN E O BARCO",155,15293,418
2021-06-15,A.S. PONTEVEDRA E O SALNÉS,127,14091,181
2021-06-15,A.S. SANTIAGO E BARBANZA,140,19626,365
2021-06-15,A.S. VIGO,276,24559,439
2021-06-15,GALICIA,1389,124355,2430
2021-06-16,A.S. A CORUÑA E CEE,424,29786,594
2021-06-16,A.S. FERROL,100,8378,217
2021-06-16,"A.S. LUGO, A MARIÑA E MONFORTE",183,12668,216
2021-06-16,"A.S. OURENSE, VERÍN E O BARCO",159,15306,418
2021-06-16,A.S. PONTEVEDRA E O SALNÉS,133,14095,181
2021-06-16,A.S. SANTIAGO E BARBANZA,134,19642,365
2021-06-16,A.S. VIGO,264,24579,439
2021-06-16,GALICIA,1397,124454,2430
2021-06-17,A.S. A CORUÑA E CEE,440,29798,595
2021-06-17,A.S. FERROL,105,8390,217
2021-06-17,"A.S. LUGO, A MARIÑA E MONFORTE",175,12683,216
2021-06-17,"A.S. OURENSE, VERÍN E O BARCO",158,15314,418
2021-06-17,A.S. PONTEVEDRA E O SALNÉS,121,14117,181
2021-06-17,A.S. SANTIAGO E BARBANZA,132,19651,365
2021-06-17,A.S. VIGO,249,24606,439
2021-06-17,GALICIA,1380,124559,2431
2021-06-18,A.S. A CORUÑA E CEE,432,29846,597
2021-06-18,A.S. FERROL,100,8395,217
2021-06-18,"A.S. LUGO, A MARIÑA E MONFORTE",165,12702,216
2021-06-18,"A.S. OURENSE, VERÍN E O BARCO",155,15328,418
2021-06-18,A.S. PONTEVEDRA E O SALNÉS,124,14124,181
2021-06-18,A.S. SANTIAGO E BARBANZA,122,19668,365
2021-06-18,A.S. VIGO,230,24634,439
2021-06-18,GALICIA,1328,124697,2433
2021-06-19,A.S. A CORUÑA E CEE,443,29863,598
2021-06-19,A.S. FERROL,102,8396,217
2021-06-19,"A.S. LUGO, A MARIÑA E MONFORTE",160,12716,216
2021-06-19,"A.S. OURENSE, VERÍN E O BARCO",145,15342,418
2021-06-19,A.S. PONTEVEDRA E O SALNÉS,119,14134,181
2021-06-19,A.S. SANTIAGO E BARBANZA,114,19683,365
2021-06-19,A.S. VIGO,207,24662,439
2021-06-19,GALICIA,1290,124796,2434
2021-06-20,A.S. A CORUÑA E CEE,451,29879,598
2021-06-20,A.S. FERROL,101,8398,217
2021-06-20,"A.S. LUGO, A MARIÑA E MONFORTE",160,12728,216
2021-06-20,"A.S. OURENSE, VERÍN E O BARCO",145,15350,418
2021-06-20,A.S. PONTEVEDRA E O SALNÉS,125,14136,181
2021-06-20,A.S. SANTIAGO E BARBANZA,104,19699,365
2021-06-20,A.S. VIGO,203,24675,439
2021-06-20,GALICIA,1289,124865,2434
2021-06-21,A.S. A CORUÑA E CEE,472,29892,598
2021-06-21,A.S. FERROL,96,8404,217
2021-06-21,"A.S. LUGO, A MARIÑA E MONFORTE",166,12734,216
2021-06-21,"A.S. OURENSE, VERÍN E O BARCO",145,15357,418
2021-06-21,A.S. PONTEVEDRA E O SALNÉS,121,14148,181
2021-06-21,A.S. SANTIAGO E BARBANZA,106,19703,365
2021-06-21,A.S. VIGO,195,24692,439
2021-06-21,GALICIA,1301,124930,2434
2021-06-22,A.S. A CORUÑA E CEE,479,29920,598
2021-06-22,A.S. FERROL,89,8411,217
2021-06-22,"A.S. LUGO, A MARIÑA E MONFORTE",170,12739,216
2021-06-22,"A.S. OURENSE, VERÍN E O BARCO",141,15368,418
2021-06-22,A.S. PONTEVEDRA E O SALNÉS,121,14162,181
2021-06-22,A.S. SANTIAGO E BARBANZA,111,19710,365
2021-06-22,A.S. VIGO,198,24709,439
2021-06-22,GALICIA,1309,125019,2434
2021-06-23,A.S. A CORUÑA E CEE,490,29933,598
2021-06-23,A.S. FERROL,78,8422,217
2021-06-23,"A.S. LUGO, A MARIÑA E MONFORTE",183,12744,216
2021-06-23,"A.S. OURENSE, VERÍN E O BARCO",150,15381,418
2021-06-23,A.S. PONTEVEDRA E O SALNÉS,132,14176,181
2021-06-23,A.S. SANTIAGO E BARBANZA,119,19716,365
2021-06-23,A.S. VIGO,202,24731,439
2021-06-23,GALICIA,1354,125103,2434
2021-06-24,A.S. A CORUÑA E CEE,491,29955,599
2021-06-24,A.S. FERROL,67,8436,217
2021-06-24,"A.S. LUGO, A MARIÑA E MONFORTE",211,12753,216
2021-06-24,"A.S. OURENSE, VERÍN E O BARCO",154,15387,418
2021-06-24,A.S. PONTEVEDRA E O SALNÉS,158,14192,181
2021-06-24,A.S. SANTIAGO E BARBANZA,133,19723,365
2021-06-24,A.S. VIGO,211,24740,439
2021-06-24,GALICIA,1425,125186,2435
2021-06-25,A.S. A CORUÑA E CEE,485,29989,599
2021-06-25,A.S. FERROL,65,8442,217
2021-06-25,"A.S. LUGO, A MARIÑA E MONFORTE",204,12772,216
2021-06-25,"A.S. OURENSE, VERÍN E O BARCO",168,15388,418
2021-06-25,A.S. PONTEVEDRA E O SALNÉS,190,14193,181
2021-06-25,A.S. SANTIAGO E BARBANZA,143,19734,365
2021-06-25,A.S. VIGO,215,24761,439
2021-06-25,GALICIA,1470,125279,2435
2021-06-26,A.S. A CORUÑA E CEE,497,30011,599
2021-06-26,A.S. FERROL,68,8446,217
2021-06-26,"A.S. LUGO, A MARIÑA E MONFORTE",199,12790,216
2021-06-26,"A.S. OURENSE, VERÍN E O BARCO",169,15401,418
2021-06-26,A.S. PONTEVEDRA E O SALNÉS,212,14198,181
2021-06-26,A.S. SANTIAGO E BARBANZA,147,19742,365
2021-06-26,A.S. VIGO,215,24778,439
2021-06-26,GALICIA,1507,125366,2435
2021-06-27,A.S. A CORUÑA E CEE,499,30036,600
2021-06-27,A.S. FERROL,69,8449,217
2021-06-27,"A.S. LUGO, A MARIÑA E MONFORTE",200,12802,216
2021-06-27,"A.S. OURENSE, VERÍN E O BARCO",171,15409,418
2021-06-27,A.S. PONTEVEDRA E O SALNÉS,229,14199,181
2021-06-27,A.S. SANTIAGO E BARBANZA,151,19749,365
2021-06-27,A.S. VIGO,235,24794,439
2021-06-27,GALICIA,1554,125438,2436
2021-06-28,A.S. A CORUÑA E CEE,522,30052,600
2021-06-28,A.S. FERROL,72,8452,217
2021-06-28,"A.S. LUGO, A MARIÑA E MONFORTE",211,12808,216
2021-06-28,"A.S. OURENSE, VERÍN E O BARCO",173,15416,418
2021-06-28,A.S. PONTEVEDRA E O SALNÉS,243,14203,181
2021-06-28,A.S. SANTIAGO E BARBANZA,158,19752,365
2021-06-28,A.S. VIGO,274,24801,439
2021-06-28,GALICIA,1653,125484,2436
2021-06-29,A.S. A CORUÑA E CEE,550,30077,600
2021-06-29,A.S. FERROL,76,8455,217
2021-06-29,"A.S. LUGO, A MARIÑA E MONFORTE",220,12814,216
2021-06-29,"A.S. OURENSE, VERÍN E O BARCO",181,15431,418
2021-06-29,A.S. PONTEVEDRA E O SALNÉS,285,14215,181
2021-06-29,A.S. SANTIAGO E BARBANZA,177,19756,365
2021-06-29,A.S. VIGO,296,24810,439
2021-06-29,GALICIA,1785,125558,2436
2021-06-30,A.S. A CORUÑA E CEE,560,30110,600
2021-06-30,A.S. FERROL,86,8464,217
2021-06-30,"A.S. LUGO, A MARIÑA E MONFORTE",240,12826,216
2021-06-30,"A.S. OURENSE, VERÍN E O BARCO",216,15442,418
2021-06-30,A.S. PONTEVEDRA E O SALNÉS,332,14219,181
2021-06-30,A.S. SANTIAGO E BARBANZA,190,19762,365
2021-06-30,A.S. VIGO,306,24829,439
2021-06-30,GALICIA,1930,125652,2436
2021-07-01,A.S. A CORUÑA E CEE,593,30140,600
2021-07-01,A.S. FERROL,85,8472,217
2021-07-01,"A.S. LUGO, A MARIÑA E MONFORTE",232,12852,217
2021-07-01,"A.S. OURENSE, VERÍN E O BARCO",252,15454,418
2021-07-01,A.S. PONTEVEDRA E O SALNÉS,385,14232,181
2021-07-01,A.S. SANTIAGO E BARBANZA,196,19771,365
2021-07-01,A.S. VIGO,340,24841,439
2021-07-01,GALICIA,2083,125762,2437
2021-07-02,A.S. A CORUÑA E CEE,614,30168,600
2021-07-02,A.S. FERROL,82,8488,217
2021-07-02,"A.S. LUGO, A MARIÑA E MONFORTE",240,12857,217
2021-07-02,"A.S. OURENSE, VERÍN E O BARCO",268,15463,418
2021-07-02,A.S. PONTEVEDRA E O SALNÉS,442,14244,181
2021-07-02,A.S. SANTIAGO E BARBANZA,218,19777,365
2021-07-02,A.S. VIGO,367,24851,439
2021-07-02,GALICIA,2231,125848,2437
2021-07-03,A.S. A CORUÑA E CEE,638,30203,600
2021-07-03,A.S. FERROL,88,8488,217
2021-07-03,"A.S. LUGO, A MARIÑA E MONFORTE",264,12865,217
2021-07-03,"A.S. OURENSE, VERÍN E O BARCO",294,15473,418
2021-07-03,A.S. PONTEVEDRA E O SALNÉS,487,14251,181
2021-07-03,A.S. SANTIAGO E BARBANZA,232,19784,365
2021-07-03,A.S. VIGO,404,24861,439
2021-07-03,GALICIA,2407,125925,2437
2021-07-04,A.S. A CORUÑA E CEE,640,30231,600
2021-07-04,A.S. FERROL,97,8490,217
2021-07-04,"A.S. LUGO, A MARIÑA E MONFORTE",276,12874,217
2021-07-04,"A.S. OURENSE, VERÍN E O BARCO",323,15475,418
2021-07-04,A.S. PONTEVEDRA E O SALNÉS,519,14259,181
2021-07-04,A.S. SANTIAGO E BARBANZA,246,19794,365
2021-07-04,A.S. VIGO,460,24868,439
2021-07-04,GALICIA,2561,125991,2437
2021-07-05,A.S. A CORUÑA E CEE,656,30257,601
2021-07-05,A.S. FERROL,104,8492,217
2021-07-05,"A.S. LUGO, A MARIÑA E MONFORTE",292,12887,217
2021-07-05,"A.S. OURENSE, VERÍN E O BARCO",350,15485,418
2021-07-05,A.S. PONTEVEDRA E O SALNÉS,556,14267,181
2021-07-05,A.S. SANTIAGO E BARBANZA,262,19799,365
2021-07-05,A.S. VIGO,507,24873,439
2021-07-05,GALICIA,2727,126060,2438
2021-07-06,A.S. A CORUÑA E CEE,692,30292,602
2021-07-06,A.S. FERROL,113,8494,217
2021-07-06,"A.S. LUGO, A MARIÑA E MONFORTE",334,12897,217
2021-07-06,"A.S. OURENSE, VERÍN E O BARCO",426,15493,418
2021-07-06,A.S. PONTEVEDRA E O SALNÉS,590,14277,181
2021-07-06,A.S. SANTIAGO E BARBANZA,290,19810,365
2021-07-06,A.S. VIGO,600,24887,439
2021-07-06,GALICIA,3045,126150,2439
2021-07-07,A.S. A CORUÑA E CEE,733,30328,602
2021-07-07,A.S. FERROL,130,8495,217
2021-07-07,"A.S. LUGO, A MARIÑA E MONFORTE",385,12905,217
2021-07-07,"A.S. OURENSE, VERÍN E O BARCO",531,15500,418
2021-07-07,A.S. PONTEVEDRA E O SALNÉS,646,14289,181
2021-07-07,A.S. SANTIAGO E BARBANZA,346,19819,365
2021-07-07,A.S. VIGO,668,24902,439
2021-07-07,GALICIA,3439,126238,2439
2021-07-08,A.S. A CORUÑA E CEE,783,30351,602
2021-07-08,A.S. FERROL,154,8495,217
2021-07-08,"A.S. LUGO, A MARIÑA E MONFORTE",421,12923,217
2021-07-08,"A.S. OURENSE, VERÍN E O BARCO",663,15518,418
2021-07-08,A.S. PONTEVEDRA E O SALNÉS,700,14305,181
2021-07-08,A.S. SANTIAGO E BARBANZA,415,19834,365
2021-07-08,A.S. VIGO,744,24930,439
2021-07-08,GALICIA,3880,126356,2439
2021-07-09,A.S. A CORUÑA E CEE,856,30377,602
2021-07-09,A.S. FERROL,175,8499,217
2021-07-09,"A.S. LUGO, A MARIÑA E MONFORTE",426,12961,217
2021-07-09,"A.S. OURENSE, VERÍN E O BARCO",772,15524,418
2021-07-09,A.S. PONTEVEDRA E O SALNÉS,758,14345,181
2021-07-09,A.S. SANTIAGO E BARBANZA,467,19852,365
2021-07-09,A.S. VIGO,920,24956,439
2021-07-09,GALICIA,4374,126514,2439
2021-07-10,A.S. A CORUÑA E CEE,913,30408,603
2021-07-10,A.S. FERROL,187,8504,217
2021-07-10,"A.S. LUGO, A MARIÑA E MONFORTE",464,12975,217
2021-07-10,"A.S. OURENSE, VERÍN E O BARCO",906,15554,418
2021-07-10,A.S. PONTEVEDRA E O SALNÉS,815,14374,181
2021-07-10,A.S. SANTIAGO E BARBANZA,515,19865,365
2021-07-10,A.S. VIGO,999,24980,439
2021-07-10,GALICIA,4799,126660,2440
2021-07-11,A.S. A CORUÑA E CEE,989,30443,603
2021-07-11,A.S. FERROL,204,8509,217
2021-07-11,"A.S. LUGO, A MARIÑA E MONFORTE",477,12986,217
2021-07-11,"A.S. OURENSE, VERÍN E O BARCO",1007,15569,418
2021-07-11,A.S. PONTEVEDRA E O SALNÉS,899,14401,181
2021-07-11,A.S. SANTIAGO E BARBANZA,563,19875,365
2021-07-11,A.S. VIGO,1086,24997,439
2021-07-11,GALICIA,5225,126780,2440
2021-07-12,A.S. A CORUÑA E CEE,1050,30475,603
2021-07-12,A.S. FERROL,224,8512,217
2021-07-12,"A.S. LUGO, A MARIÑA E MONFORTE",517,12996,217
2021-07-12,"A.S. OURENSE, VERÍN E O BARCO",1148,15582,418
2021-07-12,A.S. PONTEVEDRA E O SALNÉS,1037,14414,181
2021-07-12,A.S. SANTIAGO E BARBANZA,590,19886,365
2021-07-12,A.S. VIGO,1338,25038,439
2021-07-12,GALICIA,5904,126903,2440
2021-07-13,A.S. A CORUÑA E CEE,1127,30502,603
2021-07-13,A.S. FERROL,248,8521,218
2021-07-13,"A.S. LUGO, A MARIÑA E MONFORTE",572,13014,217
2021-07-13,"A.S. OURENSE, VERÍN E O BARCO",1292,15590,418
2021-07-13,A.S. PONTEVEDRA E O SALNÉS,1181,14434,181
2021-07-13,A.S. SANTIAGO E BARBANZA,718,19900,365
2021-07-13,A.S. VIGO,1490,25081,439
2021-07-13,GALICIA,6628,127042,2441
2021-07-14,A.S. A CORUÑA E CEE,1254,30553,603
2021-07-14,A.S. FERROL,290,8527,218
2021-07-14,"A.S. LUGO, A MARIÑA E MONFORTE",675,13026,217
2021-07-14,"A.S. OURENSE, VERÍN E O BARCO",1502,15617,418
2021-07-14,A.S. PONTEVEDRA E O SALNÉS,1369,14477,181
2021-07-14,A.S. SANTIAGO E BARBANZA,858,19918,365
2021-07-14,A.S. VIGO,1707,25114,439
2021-07-14,GALICIA,7655,127232,2441
2021-07-15,A.S. A CORUÑA E CEE,1428,30601,603
2021-07-15,A.S. FERROL,327,8544,218
2021-07-15,"A.S. LUGO, A MARIÑA E MONFORTE",759,13059,217
2021-07-15,"A.S. OURENSE, VERÍN E O BARCO",1705,15645,419
2021-07-15,A.S. PONTEVEDRA E O SALNÉS,1600,14519,181
2021-07-15,A.S. SANTIAGO E BARBANZA,1021,19940,365
2021-07-15,A.S. VIGO,1948,25152,439
2021-07-15,GALICIA,8788,127460,2442
2021-07-16,A.S. A CORUÑA E CEE,1585,30653,603
2021-07-16,A.S. FERROL,376,8551,218
2021-07-16,"A.S. LUGO, A MARIÑA E MONFORTE",866,13081,217
2021-07-16,"A.S. OURENSE, VERÍN E O BARCO",1841,15693,419
2021-07-16,A.S. PONTEVEDRA E O SALNÉS,1761,14582,181
2021-07-16,A.S. SANTIAGO E BARBANZA,1204,19953,366
2021-07-16,A.S. VIGO,2214,25189,439
2021-07-16,GALICIA,9847,127702,2443
2021-07-17,A.S. A CORUÑA E CEE,1792,30689,603
2021-07-17,A.S. FERROL,413,8563,218
2021-07-17,"A.S. LUGO, A MARIÑA E MONFORTE",994,13089,217
